ds,y
2020-09-14,74.68
2020-09-21,74.71
2020-09-28,76.98
2020-10-08,76.32
2020-10-19,70.98
2020-10-26,73.22
2020-11-05,75.89
2020-11-16,72.99
2020-11-23,82.58
2020-11-30,81.02
2020-12-10,68.57
2020-12-14,80.75
2020-12-21,73.98
2020-12-28,73.98
2021-01-02,76.62
2021-01-03,82.55
2021-01-11,100.04
2021-01-18,78.11
2021-01-25,78.88
2021-02-08,101.97
2021-02-15,80.02
2021-02-22,83.14
2021-03-05,93.7
2021-03-15,91.74
2021-03-22,88.4
2021-03-29,92.04
2021-04-01,75.42
2021-04-10,102.74
2021-04-19,95.74
2021-04-26,98.2
2021-05-04,90.69
2021-05-07,106.86
2021-05-17,92.09
2021-05-24,99.53
2021-05-31,102.63
2021-06-09,101.84
2021-06-12,106.63
2021-06-14,99.38
2021-06-21,99.38
2021-06-28,109.28
2021-07-06,103.86
2021-07-19,101.97
2021-07-26,101.97
2021-08-02,78.19
2021-08-03,95.08
2021-08-11,101.26
2021-08-16,94.4
2021-08-23,94.02
2021-08-30,96.36
2021-09-08,100.73
2021-09-13,101.11
2021-09-20,109.62
2021-09-27,99.38
2021-10-05,95.33
2021-10-18,101.84
2021-10-25,99.98
2021-11-01,77.4
2021-11-10,99.53
2021-11-15,102.75
2021-11-22,107.1
2021-11-29,107.0
2021-12-04,90.94
2021-12-07,101.97
2021-12-13,109.03
2021-12-20,109.03
2021-12-27,109.49
2022-03-01,110.92
